rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,question_order,accuracy,participant_id,ctime
11253,0,html-button-response,2,44294,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
34002,"{""<b>Ken:</b> <em> Greg, who bought a new car, has a driver's license.</em><br><br><b>Noah:</b>"":""<em>Yes, but he didn't buy a new car.</em><br><br>Please choose the response by Noah that sounds best to you.""}",survey-multi-choice,3,78297,0.0-2.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
15205,"{""<b>Alice:</b> <em> The manager reported Ann, who stole the money.</em><br><br><b>Vincent:</b>"":""<em>Yes, but she didn't steal the money.</em>""}",survey-multi-choice,4,93504,0.0-3.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
6668,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,5,100173,0.0-4.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
31808,"{""<b>Leo:</b> <em> Tony knows that Lucy broke the plate.</em><br><br><b>Bob:</b>"":""<em>No, she didn't break the plate.</em><br><br>Please choose the response by Bob that sounds best to you.""}",survey-multi-choice,6,131982,0.0-5.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
15907,"{""<b>Charlie:</b> <em> Linda confirmed that Danny ate the last cupcake.</em><br><br><b>Nina:</b>"":""<em>No, he didn't eat the last cupcake.</em>""}",survey-multi-choice,7,147891,0.0-6.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
14175,"{""<b>Clare:</b> <em> Emma discovered that Raul cheated on his wife.</em><br><br><b>Frank:</b>"":""<em>Yes, and he didn't cheat on his wife.</em><br><br>Please choose the response by Frank that sounds best to you.""}",survey-multi-choice,8,162068,0.0-7.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
9682,"{""<b>Steven:</b> <em> Sophia confessed that Jack saw the murder.</em><br><br><b>Oliver:</b>"":""<em>Yes, and he didn't see the murder.</em>""}",survey-multi-choice,9,171752,0.0-8.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
8188,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,10,179941,0.0-9.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
6521,"{""<b>Chloe:</b> <em> Patricia is right that Dustin lost his key.</em><br><br><b>Charlotte:</b>"":""<em>Yes, but he didn't lose his key.</em><br><br>Please choose the response by Charlotte that sounds best to you.""}",survey-multi-choice,11,186463,0.0-10.0,NA,NA,[0],NA,d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
28025,"{""P0_Q0"":null,""age"":""36"",""gender"":""male"",""language"":""no"",""amE"":""yes"",""comments"":""""}",survey,12,214517,0.0-11.0,NA,NA,NA,[],d6e168ea-e635-4718-a0a2-81061818113f,2024-08-08 14:41:57 CEST
17733,"{""Q0"":""Barbara""}",survey-text,0,17834,0.0-0.0-0.0,TRUE,NA,NA,NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
1474,0,html-button-response,1,19311,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
35760,0,html-button-response,2,55080,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
29188,"{""<b>Isabel:</b> <em> The chef scolded Lucy, who broke the plate.</em><br><br><b>Steven:</b>"":""<em>Yes, but she didn't break the plate.</em>""}",survey-multi-choice,3,84274,0.0-2.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
27170,"{""<b>Noah:</b> <em> Ann, who stole the money, was caught by the police.</em><br><br><b>Grace:</b>"":""<em>Yes, but she didn't steal the money.</em>""}",survey-multi-choice,4,111451,0.0-3.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
21869,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,5,133327,0.0-4.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
16321,"{""<b>Frank:</b> <em> Mia confirmed that Greg bought a new car.</em><br><br><b>Nina:</b>"":""<em>No, he didn't buy a new car.</em>""}",survey-multi-choice,6,149653,0.0-5.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
37364,"{""<b>Ken:</b> <em> Emma is right that Raul cheated on his wife.</em><br><br><b>William:</b>"":""<em>No, he didn't cheat on his wife.</em><br><br>Please choose the response by William that sounds best to you.""}",survey-multi-choice,7,187023,0.0-6.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
13367,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,8,200395,0.0-7.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
21501,"{""<b>Charlie:</b> <em> Patricia discovered that Dustin lost his key.</em><br><br><b>Dawn:</b>"":""<em>No, he didn't lose his key.</em><br><br>Please choose the response by Dawn that sounds best to you.""}",survey-multi-choice,9,221901,0.0-8.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
15764,"{""<b>Clare:</b> <em> Linda confessed that Danny ate the last cupcake.</em><br><br><b>Alice:</b>"":""<em>No, he didn't eat the last cupcake.</em>""}",survey-multi-choice,10,237671,0.0-9.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
15547,"{""<b>Leo:</b> <em> Sophia knows that Jack saw the murder.</em><br><br><b>Charlotte:</b>"":""<em>Yes, but he didn't see the murder.</em><br><br>Please choose the response by Charlotte that sounds best to you.""}",survey-multi-choice,11,253224,0.0-10.0,NA,NA,[0],NA,cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
10824,"{""P0_Q0"":null,""age"":""25"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,264143,0.0-11.0,NA,NA,NA,[],cf41bbe1-003d-4943-98f4-76fb60d951bb,2024-08-08 14:42:06 CEST
11660,"{""Q0"":""Sarah""}",survey-text,0,11681,0.0-0.0-0.0,TRUE,NA,NA,NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
2069,0,html-button-response,1,13753,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
22018,0,html-button-response,2,35773,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
17843,"{""<b>Clare:</b> <em> Mia confirmed that Greg bought a new car.</em><br><br><b>Alice:</b>"":""<em>Yes, but he didn't buy a new car.</em>""}",survey-multi-choice,3,53622,0.0-2.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
10856,"{""<b>Noah:</b> <em> Ann, who stole the money, was caught by the police.</em><br><br><b>Leo:</b>"":""<em>No, she didn't steal the money.</em>""}",survey-multi-choice,4,64483,0.0-3.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
9770,"{""<b>Nina:</b> <em> Linda discovered that Danny ate the last cupcake.</em><br><br><b>Chloe:</b>"":""<em>No, he didn't eat the last cupcake.</em>""}",survey-multi-choice,5,74260,0.0-4.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
10148,"{""<b>Steven:</b> <em> Sophia knows that Jack saw the murder.</em><br><br><b>Isabel:</b>"":""<em>No, he didn't see the murder.</em>""}",survey-multi-choice,6,84414,0.0-5.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
10546,"{""<b>Vincent:</b> <em> The boss scolded Dustin, who lost his key.</em><br><br><b>Charlie:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,7,94966,0.0-6.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
11714,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,8,106687,0.0-7.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
13354,"{""<b>William:</b> <em> Emma is right that Raul cheated on his wife.</em><br><br><b>Frank:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,9,120047,0.0-8.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
6810,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,10,126863,0.0-9.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
7701,"{""<b>Nora:</b> <em> Tony confessed that Lucy broke the plate.</em><br><br><b>Ken:</b>"":""<em>No, she didn't break the plate.</em>""}",survey-multi-choice,11,134570,0.0-10.0,NA,NA,[0],NA,0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
10612,"{""P0_Q0"":null,""age"":""32"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,145259,0.0-11.0,NA,NA,NA,[],0cc4d8d6-3dd9-4b5c-aa93-e7c647226ac1,2024-08-08 14:42:09 CEST
19124,"{""Q0"":""Elizabeth""}",survey-text,0,19132,0.0-0.0-0.0,TRUE,NA,NA,NA,0254253c-7fa4-4f63-be08-24250687efb9,2024-08-08 14:42:42 CEST
2313,0,html-button-response,1,21446,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,0254253c-7fa4-4f63-be08-24250687efb9,2024-08-08 14:42:42 CEST
18720,0,html-button-response,2,40168,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,0254253c-7fa4-4f63-be08-24250687efb9,2024-08-08 14:42:42 CEST
38139,"{""<b>Leo:</b> <em> Sophia confessed that Jack saw the murder.</em><br><br><b>Charlie:</b>"":""<em>Yes, but he didn't see the murder.</em><br><br>Please choose the response by Charlie that sounds best to you.""}",survey-multi-choice,3,78313,0.0-2.0,NA,NA,[0],NA,0254253c-7fa4-4f63-be08-24250687efb9,2024-08-08 14:42:42 CEST
9074,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,4,87392,0.0-3.0,NA,NA,[0],NA,0254253c-7fa4-4f63-be08-24250687efb9,2024-08-08 14:42:42 CEST
