rt	stimulus	response	trial_type	trial_index	time_elapsed	internal_node_id	slider_start	accuracy	participant_id	ctime
6683	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	1	html-slider-response	2	23581	0.0-1.0-0.1	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
6111	<b>Vincent:</b><em> What about James? Why is he annoyed?</em><br> <b>Chloe:</b><em> He confessed that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Chloe's answer to Vincent's question?	29	html-slider-response	3	29704	0.0-1.0-0.2	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
6883	<b>Dawn:</b><em> What about Danny? What did he do?</em><br> <b>Alice:</b><em> Linda said that he ate the last cupcake.</em> <br> <br> <br> How natural is Alice's answer to Dawn's question?	100	html-slider-response	4	36588	0.0-1.0-0.3	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
6603	<b>Frank:</b><em> What about David? Why is he smirking?</em><br> <b>Grace:</b><em> He is right that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Grace's answer to Frank's question?	0	html-slider-response	5	43192	0.0-1.0-0.4	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
4391	<b>Bob:</b><em> What about Sophia? What did she do?</em><br> <b>Isabel:</b><em> Patrick thinks that she got a tattoo.</em> <br> <br> <br> How natural is Isabel's answer to Bob's question?	100	html-slider-response	6	47584	0.0-1.0-0.5	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
5357	<b>Oliver:</b><em> What about Jackson? What did he do?</em><br> <b>Nora:</b><em> Patricia knows that he ran 10 miles.</em> <br> <br> <br> How natural is Nora's answer to Oliver's question?	50	html-slider-response	7	52942	0.0-1.0-0.6	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
8063	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	100	html-slider-response	8	61006	0.0-1.0-0.7	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
7137	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	60	html-slider-response	9	68144	0.0-1.0-0.8	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
4683	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	10	72828	0.0-1.0-0.9	50	NA	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
9146	NA	{""P0_Q0"":null,""age"":""56"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	82023	0.0-2.0	NA	[]	a9620ed6-d637-4deb-8336-2cc60fc68a8e	2023-11-08 15:15:56 CET
3756	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	3759	0.0-0.0	NA	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
14915	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	1	18676	0.0-1.0-0.0	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
9182	<b>Vincent:</b><em> What about Sophia? What did she do?</em><br> <b>Oliver:</b><em> Patrick confessed that she got a tattoo.</em> <br> <br> <br> How natural is Oliver's answer to Vincent's question?	33	html-slider-response	2	27859	0.0-1.0-0.1	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
6199	<b>Dawn:</b><em> What about David? Why is he smirking?</em><br> <b>Grace:</b><em> He thinks that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Grace's answer to Dawn's question?	32	html-slider-response	3	34060	0.0-1.0-0.2	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
5363	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	38	html-slider-response	4	39426	0.0-1.0-0.3	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
23532	<b>Nora:</b><em> What about Linda? Why is she pouting?</em><br> <b>Isabel:</b><em> She knows that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Isabel's answer to Nora's question?	58	html-slider-response	5	62959	0.0-1.0-0.4	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
13533	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	39	html-slider-response	6	76494	0.0-1.0-0.5	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
4732	<b>Alice:</b><em> What about Jessica? Why is she upset?</em><br> <b>Frank:</b><em> She discovered that Tony had a drink last night.</em> <br> <br> <br> How natural is Frank's answer to Alice's question?	75	html-slider-response	7	81227	0.0-1.0-0.6	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
28514	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	8	109743	0.0-1.0-0.7	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
3015	<b>Jack:</b><em> What about Jackson? What did he do?</em><br> <b>Noah:</b><em> Patricia said that he ran 10 miles.</em> <br> <br> <br> How natural is Noah's answer to Jack's question?	76	html-slider-response	9	112760	0.0-1.0-0.8	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
2932	<b>Nina:</b><em> What about Emma? What did she do?</em><br> <b>Clare:</b><em> James is right that she studied on Saturday morning.</em> <br> <br> <br> How natural is Clare's answer to Nina's question?	0	html-slider-response	10	115693	0.0-1.0-0.9	50	NA	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
6583	NA	{""P0_Q0"":null,""age"":""22"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	122347	0.0-2.0	NA	[]	04007d5e-f935-479c-8e5b-d2112f91af0c	2023-11-08 15:16:09 CET
10099	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	10113	0.0-0.0	NA	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
8157	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	1	18274	0.0-1.0-0.0	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
5335	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	97	html-slider-response	2	23609	0.0-1.0-0.1	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
5862	<b>Vincent:</b><em> What about Linda? Why is she pouting?</em><br> <b>Leo:</b><em> She knows that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Leo's answer to Vincent's question?	89	html-slider-response	3	29473	0.0-1.0-0.2	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
5455	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	94	html-slider-response	4	34929	0.0-1.0-0.3	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
8479	<b>Isabel:</b><em> What about Emma? What did she do?</em><br> <b>Charlotte:</b><em> James confessed that she studied on Saturday morning.</em> <br> <br> <br> How natural is Charlotte's answer to Isabel's question?	60	html-slider-response	5	43409	0.0-1.0-0.4	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
5014	<b>William:</b><em> What about David? Why is he smirking?</em><br> <b>Dawn:</b><em> He said that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Dawn's answer to William's question?	72	html-slider-response	6	48425	0.0-1.0-0.5	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
6631	<b>Bob:</b><em> What about Jackson? What did he do?</em><br> <b>Daniel:</b><em> Patricia thinks that he ran 10 miles.</em> <br> <br> <br> How natural is Daniel's answer to Bob's question?	86	html-slider-response	7	55058	0.0-1.0-0.6	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
4206	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	8	59265	0.0-1.0-0.7	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
5471	<b>Nora:</b><em> What about Jessica? Why is she upset?</em><br> <b>Grace:</b><em> She is right that Tony had a drink last night.</em> <br> <br> <br> How natural is Grace's answer to Nora's question?	25	html-slider-response	9	64738	0.0-1.0-0.8	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
4861	<b>Alice:</b><em> What about Sophia? What did she do?</em><br> <b>Ken:</b><em> Patrick discovered that she got a tattoo.</em> <br> <br> <br> How natural is Ken's answer to Alice's question?	83	html-slider-response	10	69601	0.0-1.0-0.9	50	NA	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
9397	NA	{""P0_Q0"":null,""age"":""43"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	79053	0.0-2.0	NA	[]	c2f1319b-d8aa-4442-9357-0e6150a00c17	2023-11-08 15:16:50 CET
1958	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	1967	0.0-0.0	NA	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
10429	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	1	12401	0.0-1.0-0.0	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
4997	<b>Vincent:</b><em> What about Danny? What did he do?</em><br> <b>Clare:</b><em> Linda confessed that he ate the last cupcake.</em> <br> <br> <br> How natural is Clare's answer to Vincent's question?	100	html-slider-response	2	17399	0.0-1.0-0.1	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
23266	<b>Nina:</b><em> What about David? Why is he smirking?</em><br> <b>Grace:</b><em> He discovered that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Grace's answer to Nina's question?	88	html-slider-response	3	40666	0.0-1.0-0.2	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
6166	<b>Oliver:</b><em> What about Jackson? What did he do?</em><br> <b>Charlie:</b><em> Patricia is right that he ran 10 miles.</em> <br> <br> <br> How natural is Charlie's answer to Oliver's question?	7	html-slider-response	4	46834	0.0-1.0-0.3	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
9766	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	37	html-slider-response	5	56600	0.0-1.0-0.4	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
10349	<b>Noah:</b><em> What about James? Why is he annoyed?</em><br> <b>Isabel:</b><em> He thinks that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Isabel's answer to Noah's question?	87	html-slider-response	6	66951	0.0-1.0-0.5	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
7232	<b>Jack:</b><em> What about Patrick? Why is he angry?</em><br> <b>Bob:</b><em> He knows that Sophia got a tattoo.</em> <br> <br> <br> How natural is Bob's answer to Jack's question?	100	html-slider-response	7	74184	0.0-1.0-0.6	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
6783	<b>Dawn:</b><em> What about Tony? What did he do?</em><br> <b>Frank:</b><em> Jessica said that he had a drink last night.</em> <br> <br> <br> How natural is Frank's answer to Dawn's question?	60	html-slider-response	8	80967	0.0-1.0-0.7	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
6966	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	23	html-slider-response	9	87934	0.0-1.0-0.8	50	NA	8b52e7ab-9034-4675-ab16-aecd276c5273	2023-11-08 15:17:12 CET
