question_type,workerid,slide_number_in_experiment,trigger_class,block,short_trigger,trigger,content,response,rt,Answer.time_in_minutes
projective,144,8,C,block1,know,know,julian,0.93,22380,21.190966666666668
projective,144,9,C,block1,announce,announce,mia,0.91,7549,21.190966666666668
projective,144,10,C,block1,be_right,be_right,emily,0.02,21418,21.190966666666668
projective,144,11,C,block1,see,see,danny,0.88,5691,21.190966666666668
projective,144,12,C,block1,suggest,suggest,isabella,0.4,162009,21.190966666666668
projective,144,13,C,block1,confirm,confirm,charley,0.04,7358,21.190966666666668
projective,144,14,MC,block1,MC,MC,muffins,0.02,5448,21.190966666666668
projective,144,15,C,block1,pretend,pretend,jon,0.22,7203,21.190966666666668
projective,144,16,MC,block1,MC,MC,garage,0,4616,21.190966666666668
projective,144,17,C,block1,prove,prove,tony,0.01,5778,21.190966666666668
projective,144,18,C,block1,demonstrate,demonstrate,josie,0.15,7156,21.190966666666668
projective,144,19,MC,block1,MC,MC,pizza,0.02,78106,21.190966666666668
projective,144,20,C,block1,say,say,sophia,0.08,5945,21.190966666666668
projective,144,21,MC,block1,MC,MC,ballet,0,5128,21.190966666666668
projective,144,22,C,block1,confess,confess,emma,0.29,6773,21.190966666666668
projective,144,23,C,block1,admit,admit,owen,0.53,6110,21.190966666666668
projective,144,24,C,block1,think,think,jackson,0.07,10470,21.190966666666668
projective,144,25,C,block1,hear,hear,mary,0.7,38095,21.190966666666668
projective,144,26,MC,block1,MC,MC,hat,0.02,4581,21.190966666666668
projective,144,27,C,block1,discover,discover,jayden,0.85,4856,21.190966666666668
projective,144,28,C,block1,establish,establish,zoe,0.8,7570,21.190966666666668
projective,144,29,C,block1,inform,inform,josh,0.9,9232,21.190966666666668
projective,144,30,C,block1,be_annoyed,be_annoyed,olivia,1,10602,21.190966666666668
ai,144,32,C,block2,acknowledge,acknowledge,grace,0,8355,21.190966666666668
ai,144,33,C,block2,inform,inform,josh,0.02,10613,21.190966666666668
ai,144,34,C,block2,confirm,confirm,charley,0.74,210373,21.190966666666668
ai,144,35,C,block2,discover,discover,jayden,0.12,5297,21.190966666666668
ai,144,36,C,block2,confess,confess,emma,0.01,12235,21.190966666666668
ai,144,37,MC,block2,MC,MC,kids,1,5759,21.190966666666668
ai,144,38,MC,block2,MC,MC,muffins,1,9130,21.190966666666668
ai,144,39,C,block2,establish,establish,zoe,0.37,97884,21.190966666666668
ai,144,40,C,block2,demonstrate,demonstrate,josie,0.29,5473,21.190966666666668
ai,144,41,C,block2,suggest,suggest,isabella,0.66,6645,21.190966666666668
ai,144,42,C,block2,announce,announce,mia,0.01,7857,21.190966666666668
ai,144,43,C,block2,be_annoyed,be_annoyed,olivia,0,7832,21.190966666666668
ai,144,44,MC,block2,MC,MC,ballet,1,5920,21.190966666666668
ai,144,45,C,block2,hear,hear,mary,0.01,4285,21.190966666666668
ai,144,46,C,block2,know,know,julian,0,4950,21.190966666666668
ai,144,47,MC,block2,MC,MC,pizza,1,3558,21.190966666666668
ai,144,48,MC,block2,MC,MC,hat,1,4646,21.190966666666668
ai,144,49,C,block2,pretend,pretend,jon,0.08,5047,21.190966666666668
ai,144,50,C,block2,think,think,jackson,0.17,9347,21.190966666666668
ai,144,51,MC,block2,MC,MC,garage,1,8503,21.190966666666668
ai,144,52,C,block2,prove,prove,tony,0.52,5688,21.190966666666668
ai,144,53,C,block2,admit,admit,owen,0.42,15382,21.190966666666668
ai,144,54,C,block2,see,see,danny,0.11,5804,21.190966666666668
ai,144,55,C,block2,reveal,reveal,frank,0.09,5503,21.190966666666668
ai,144,56,C,block2,say,say,sophia,0.92,6304,21.190966666666668
ai,144,57,C,block2,be_right,be_right,emily,1,10042,21.190966666666668
ai,145,5,MC,block1,MC,MC,muffins,1,18098,23.44985
ai,145,6,C,block1,admit,admit,sophia,0.97,24466,23.44985
ai,145,7,C,block1,hear,hear,julian,1,85653,23.44985
ai,145,8,MC,block1,MC,MC,garage,1,55086,23.44985
ai,145,9,C,block1,announce,announce,grace,0.02,177559,23.44985
ai,145,10,C,block1,discover,discover,mary,0.01,89994,23.44985
ai,145,11,C,block1,confess,confess,isabella,0.99,62901,23.44985
ai,145,12,C,block1,be_right,be_right,jayden,1,41667,23.44985
ai,145,13,C,block1,acknowledge,acknowledge,tony,0.98,7972,23.44985
ai,145,14,C,block1,pretend,pretend,charley,1,11952,23.44985
ai,145,15,C,block1,think,think,olivia,0.01,25200,23.44985
ai,145,16,C,block1,demonstrate,demonstrate,frank,0.99,10712,23.44985
ai,145,17,C,block1,suggest,suggest,owen,1,12352,23.44985
ai,145,18,MC,block1,MC,MC,kids,0.99,14999,23.44985
ai,145,19,C,block1,say,say,danny,0.99,14816,23.44985
ai,145,20,C,block1,see,see,mia,0.02,13817,23.44985
ai,145,21,MC,block1,MC,MC,pizza,1,8769,23.44985
ai,145,22,MC,block1,MC,MC,hat,0.98,8248,23.44985
ai,145,23,C,block1,be_annoyed,be_annoyed,emily,0,12839,23.44985
ai,145,24,C,block1,reveal,reveal,zoe,0.02,10383,23.44985
ai,145,25,C,block1,prove,prove,emma,0.02,11191,23.44985
ai,145,26,C,block1,establish,establish,josh,0,30112,23.44985
ai,145,27,C,block1,inform,inform,josie,0,26126,23.44985
ai,145,28,C,block1,confirm,confirm,jackson,1,13362,23.44985
ai,145,29,C,block1,know,know,jon,0,15493,23.44985
ai,145,30,MC,block1,MC,MC,ballet,0.99,10992,23.44985
projective,145,32,C,block2,suggest,suggest,owen,0,30523,23.44985
projective,145,33,C,block2,hear,hear,julian,0.99,10401,23.44985
projective,145,34,MC,block2,MC,MC,muffins,0.01,19248,23.44985
projective,145,35,C,block2,be_right,be_right,jayden,0.01,16247,23.44985
projective,145,36,C,block2,know,know,jon,1,13762,23.44985
projective,145,37,C,block2,inform,inform,josie,1,18479,23.44985
projective,145,38,C,block2,announce,announce,grace,1,9721,23.44985
projective,145,39,C,block2,establish,establish,josh,0,9053,23.44985
projective,145,40,C,block2,demonstrate,demonstrate,frank,0,13522,23.44985
projective,145,41,C,block2,pretend,pretend,charley,1,49583,23.44985
projective,145,42,MC,block2,MC,MC,garage,0,8903,23.44985
projective,145,43,C,block2,be_annoyed,be_annoyed,emily,0.99,5897,23.44985
projective,145,44,C,block2,prove,prove,emma,0,12134,23.44985
projective,145,45,MC,block2,MC,MC,kids,0,7705,23.44985
projective,145,46,MC,block2,MC,MC,ballet,0,6017,23.44985
projective,145,47,C,block2,think,think,olivia,1,13237,23.44985
projective,145,48,C,block2,see,see,mia,0,13049,23.44985
projective,145,49,C,block2,admit,admit,sophia,0,7610,23.44985
projective,145,50,C,block2,say,say,danny,0,9767,23.44985
projective,145,51,C,block2,reveal,reveal,zoe,0.99,9440,23.44985
projective,145,52,C,block2,acknowledge,acknowledge,tony,0,14952,23.44985
projective,145,53,C,block2,confess,confess,isabella,0,5726,23.44985
projective,145,54,C,block2,confirm,confirm,jackson,0,7161,23.44985
projective,145,55,MC,block2,MC,MC,hat,0,5231,23.44985
projective,145,56,MC,block2,MC,MC,pizza,0,6193,23.44985
projective,145,57,C,block2,discover,discover,mary,1,23385,23.44985
ai,146,5,MC,block1,MC,MC,pizza,1,16787,15.087683333333333
ai,146,6,C,block1,suggest,suggest,josh,0,24787,15.087683333333333
ai,146,7,C,block1,be_right,be_right,isabella,1,26243,15.087683333333333
ai,146,8,C,block1,reveal,reveal,danny,0,20595,15.087683333333333
ai,146,9,C,block1,discover,discover,mia,0,16429,15.087683333333333
ai,146,10,MC,block1,MC,MC,muffins,1,12049,15.087683333333333
ai,146,11,C,block1,be_annoyed,be_annoyed,josie,0,37043,15.087683333333333
ai,146,12,MC,block1,MC,MC,ballet,1,8921,15.087683333333333
ai,146,13,C,block1,inform,inform,jon,0,15791,15.087683333333333
ai,146,14,MC,block1,MC,MC,garage,1,23324,15.087683333333333
ai,146,15,C,block1,confirm,confirm,charley,1,15280,15.087683333333333
ai,146,16,C,block1,prove,prove,sophia,1,12697,15.087683333333333
ai,146,17,C,block1,hear,hear,grace,0,12200,15.087683333333333
ai,146,18,C,block1,know,know,emma,0,12950,15.087683333333333
ai,146,19,C,block1,demonstrate,demonstrate,owen,1,33334,15.087683333333333
ai,146,20,C,block1,see,see,zoe,1,19984,15.087683333333333
ai,146,21,C,block1,acknowledge,acknowledge,olivia,1,9418,15.087683333333333
ai,146,22,C,block1,establish,establish,tony,1,11221,15.087683333333333
ai,146,23,C,block1,admit,admit,mary,1,9709,15.087683333333333
ai,146,24,C,block1,pretend,pretend,jackson,0,15022,15.087683333333333
ai,146,25,C,block1,think,think,frank,0,22978,15.087683333333333
ai,146,26,C,block1,confess,confess,emily,0,21001,15.087683333333333
ai,146,27,MC,block1,MC,MC,kids,1,14008,15.087683333333333
ai,146,28,C,block1,announce,announce,jayden,0,8250,15.087683333333333
ai,146,29,MC,block1,MC,MC,hat,1,8678,15.087683333333333
ai,146,30,C,block1,say,say,julian,0,21784,15.087683333333333
projective,146,32,MC,block2,MC,MC,hat,0,6648,15.087683333333333
projective,146,33,C,block2,confess,confess,emily,1,21589,15.087683333333333
projective,146,34,MC,block2,MC,MC,ballet,0,6306,15.087683333333333
projective,146,35,C,block2,establish,establish,tony,0,10915,15.087683333333333
projective,146,36,C,block2,think,think,frank,0,31235,15.087683333333333
projective,146,37,MC,block2,MC,MC,garage,0,12888,15.087683333333333
projective,146,38,MC,block2,MC,MC,kids,0,6548,15.087683333333333
projective,146,39,C,block2,know,know,emma,0,16772,15.087683333333333
projective,146,40,C,block2,prove,prove,sophia,0,6581,15.087683333333333
projective,146,41,C,block2,confirm,confirm,charley,0,7532,15.087683333333333
projective,146,42,C,block2,hear,hear,grace,0,8758,15.087683333333333
projective,146,43,C,block2,acknowledge,acknowledge,olivia,0,8201,15.087683333333333
projective,146,44,C,block2,see,see,zoe,0,10259,15.087683333333333
projective,146,45,C,block2,demonstrate,demonstrate,owen,0,11286,15.087683333333333
projective,146,46,C,block2,admit,admit,mary,0,11653,15.087683333333333
projective,146,47,C,block2,announce,announce,jayden,0,7550,15.087683333333333
projective,146,48,C,block2,say,say,julian,0,8319,15.087683333333333
projective,146,49,C,block2,inform,inform,jon,1,22783,15.087683333333333
projective,146,50,C,block2,pretend,pretend,jackson,0.51,34608,15.087683333333333
projective,146,51,MC,block2,MC,MC,pizza,0,11570,15.087683333333333
projective,146,52,C,block2,reveal,reveal,danny,0,10695,15.087683333333333
projective,146,53,C,block2,be_right,be_right,isabella,0,8948,15.087683333333333
projective,146,54,C,block2,be_annoyed,be_annoyed,josie,1,10252,15.087683333333333
projective,146,55,C,block2,discover,discover,mia,1,14367,15.087683333333333
projective,146,56,C,block2,suggest,suggest,josh,0,8825,15.087683333333333
projective,146,57,MC,block2,MC,MC,muffins,0,8719,15.087683333333333
projective,119,5,C,block1,establish,establish,danny,0.95,6451,4.8128
projective,119,6,MC,block1,MC,MC,muffins,0.73,2401,4.8128
projective,119,7,C,block1,reveal,reveal,sophia,0.41,2085,4.8128
projective,119,8,MC,block1,MC,MC,kids,0.73,2434,4.8128
projective,119,9,C,block1,say,say,zoe,0.78,2485,4.8128
projective,119,10,C,block1,know,know,mia,0.76,3641,4.8128
projective,119,11,C,block1,announce,announce,owen,0.8,3289,4.8128
projective,119,12,MC,block1,MC,MC,hat,0.76,3710,4.8128
projective,119,13,C,block1,suggest,suggest,charley,0.76,3112,4.8128
projective,119,14,C,block1,admit,admit,frank,0.34,2535,4.8128
projective,119,15,C,block1,discover,discover,jayden,0.69,2408,4.8128
projective,119,16,C,block1,confess,confess,emma,0.76,1942,4.8128
projective,119,17,MC,block1,MC,MC,ballet,0.76,2188,4.8128
projective,119,18,C,block1,pretend,pretend,olivia,0.67,11101,4.8128
projective,119,19,MC,block1,MC,MC,pizza,0.74,8110,4.8128
projective,119,20,C,block1,see,see,jackson,0.31,4794,4.8128
projective,119,21,C,block1,acknowledge,acknowledge,jon,0.68,3477,4.8128
projective,119,22,C,block1,confirm,confirm,grace,0.71,3411,4.8128
projective,119,23,C,block1,hear,hear,isabella,0.43,1918,4.8128
projective,119,24,C,block1,think,think,mary,0.8,2067,4.8128
projective,119,25,C,block1,demonstrate,demonstrate,emily,0.7,3348,4.8128
projective,119,26,MC,block1,MC,MC,garage,0.77,4564,4.8128
projective,119,27,C,block1,inform,inform,josie,0.41,2302,4.8128
projective,119,28,C,block1,be_annoyed,be_annoyed,julian,0.72,2517,4.8128
projective,119,29,C,block1,be_right,be_right,josh,0.83,5807,4.8128
projective,119,30,C,block1,prove,prove,tony,0.72,36620,4.8128
ai,119,32,MC,block2,MC,MC,garage,0.66,2188,4.8128
ai,119,33,MC,block2,MC,MC,pizza,0.76,3823,4.8128
ai,119,34,C,block2,pretend,pretend,olivia,0.41,2174,4.8128
ai,119,35,MC,block2,MC,MC,kids,0.73,1770,4.8128
ai,119,36,C,block2,suggest,suggest,charley,0.56,1528,4.8128
ai,119,37,C,block2,know,know,mia,0.82,1595,4.8128
ai,119,38,C,block2,establish,establish,danny,0.78,1673,4.8128
ai,119,39,C,block2,be_annoyed,be_annoyed,julian,0.76,2110,4.8128
ai,119,40,C,block2,reveal,reveal,sophia,0.39,1820,4.8128
ai,119,41,C,block2,hear,hear,isabella,0.81,1608,4.8128
ai,119,42,C,block2,prove,prove,tony,0.39,2473,4.8128
ai,119,43,C,block2,confirm,confirm,grace,0.72,7064,4.8128
ai,119,44,C,block2,announce,announce,owen,0.71,1795,4.8128
ai,119,45,C,block2,see,see,jackson,0.52,4172,4.8128
ai,119,46,C,block2,discover,discover,jayden,0.78,1666,4.8128
ai,119,47,C,block2,admit,admit,frank,0.32,1687,4.8128
ai,119,48,C,block2,think,think,mary,0.78,1518,4.8128
ai,119,49,MC,block2,MC,MC,muffins,0.78,2693,4.8128
ai,119,50,C,block2,acknowledge,acknowledge,jon,0.76,2411,4.8128
ai,119,51,MC,block2,MC,MC,ballet,0.74,2343,4.8128
ai,119,52,C,block2,inform,inform,josie,0.76,2555,4.8128
ai,119,53,C,block2,confess,confess,emma,0.75,1643,4.8128
ai,119,54,MC,block2,MC,MC,hat,0.72,7417,4.8128
ai,119,55,C,block2,demonstrate,demonstrate,emily,0.66,5975,4.8128
ai,119,56,C,block2,be_right,be_right,josh,0.66,2338,4.8128
ai,119,57,C,block2,say,say,zoe,0.79,1783,4.8128
projective,147,5,C,block1,confirm,confirm,olivia,0,12172,8.699966666666667
projective,147,6,C,block1,suggest,suggest,frank,0.06,19442,8.699966666666667
projective,147,7,C,block1,be_annoyed,be_annoyed,jon,0.99,12048,8.699966666666667
projective,147,8,MC,block1,MC,MC,hat,0.01,6659,8.699966666666667
projective,147,9,MC,block1,MC,MC,kids,0.03,9090,8.699966666666667
projective,147,10,C,block1,be_right,be_right,jayden,0.1,14119,8.699966666666667
projective,147,11,MC,block1,MC,MC,muffins,0,8877,8.699966666666667
projective,147,12,C,block1,announce,announce,danny,0.06,10092,8.699966666666667
projective,147,13,MC,block1,MC,MC,pizza,0.01,5827,8.699966666666667
projective,147,14,C,block1,think,think,mary,0.01,5804,8.699966666666667
projective,147,15,MC,block1,MC,MC,ballet,0.01,5716,8.699966666666667
projective,147,16,C,block1,pretend,pretend,josh,0.06,13658,8.699966666666667
projective,147,17,C,block1,inform,inform,isabella,0.06,12859,8.699966666666667
projective,147,18,C,block1,confess,confess,owen,0.48,8461,8.699966666666667
projective,147,19,C,block1,prove,prove,zoe,0.06,8437,8.699966666666667
projective,147,20,C,block1,hear,hear,emma,0.04,9653,8.699966666666667
projective,147,21,C,block1,establish,establish,jackson,0.11,7447,8.699966666666667
projective,147,22,C,block1,admit,admit,grace,0.17,9214,8.699966666666667
projective,147,23,C,block1,demonstrate,demonstrate,julian,0.47,9395,8.699966666666667
projective,147,24,C,block1,say,say,tony,0.11,8415,8.699966666666667
projective,147,25,C,block1,discover,discover,josie,0.15,8494,8.699966666666667
projective,147,26,C,block1,see,see,emily,0.96,15458,8.699966666666667
projective,147,27,C,block1,acknowledge,acknowledge,charley,0.99,8516,8.699966666666667
projective,147,28,C,block1,know,know,sophia,0.99,11081,8.699966666666667
projective,147,29,MC,block1,MC,MC,garage,0.01,6525,8.699966666666667
projective,147,30,C,block1,reveal,reveal,mia,0.85,10429,8.699966666666667
ai,147,32,C,block2,establish,establish,jackson,0.99,18428,8.699966666666667
ai,147,33,C,block2,discover,discover,josie,0.22,21477,8.699966666666667
ai,147,34,C,block2,think,think,mary,0.03,8775,8.699966666666667
ai,147,35,C,block2,say,say,tony,0.95,6896,8.699966666666667
ai,147,36,C,block2,hear,hear,emma,0.5,7031,8.699966666666667
ai,147,37,C,block2,be_right,be_right,jayden,0.92,13715,8.699966666666667
ai,147,38,C,block2,acknowledge,acknowledge,charley,0.06,8010,8.699966666666667
ai,147,39,C,block2,know,know,sophia,0.08,5716,8.699966666666667
ai,147,40,C,block2,see,see,emily,0.05,5400,8.699966666666667
ai,147,41,C,block2,be_annoyed,be_annoyed,jon,0.06,10046,8.699966666666667
ai,147,42,C,block2,confess,confess,owen,0.08,7594,8.699966666666667
ai,147,43,C,block2,prove,prove,zoe,0.97,4725,8.699966666666667
ai,147,44,MC,block2,MC,MC,ballet,0.98,3173,8.699966666666667
ai,147,45,C,block2,admit,admit,grace,0.51,6177,8.699966666666667
ai,147,46,C,block2,pretend,pretend,josh,0.28,10260,8.699966666666667
ai,147,47,C,block2,inform,inform,isabella,0.65,10778,8.699966666666667
ai,147,48,C,block2,announce,announce,danny,0.19,7234,8.699966666666667
ai,147,49,MC,block2,MC,MC,hat,0.99,4534,8.699966666666667
ai,147,50,C,block2,suggest,suggest,frank,0.06,8112,8.699966666666667
ai,147,51,MC,block2,MC,MC,muffins,0.97,2812,8.699966666666667
ai,147,52,MC,block2,MC,MC,pizza,0.98,2712,8.699966666666667
ai,147,53,C,block2,confirm,confirm,olivia,0.88,7504,8.699966666666667
ai,147,54,MC,block2,MC,MC,garage,0.99,2643,8.699966666666667
ai,147,55,MC,block2,MC,MC,kids,0.98,4387,8.699966666666667
ai,147,56,C,block2,reveal,reveal,mia,0.99,9102,8.699966666666667
ai,147,57,C,block2,demonstrate,demonstrate,julian,0.82,5714,8.699966666666667
projective,148,5,C,block1,confess,confess,owen,0.9,15365,9.032533333333333
projective,148,6,C,block1,know,know,isabella,0.79,13469,9.032533333333333
projective,148,7,C,block1,hear,hear,jayden,0.82,8334,9.032533333333333
projective,148,8,C,block1,discover,discover,charley,0.64,10927,9.032533333333333
projective,148,9,C,block1,be_right,be_right,mary,0.34,10564,9.032533333333333
projective,148,10,C,block1,be_annoyed,be_annoyed,grace,0.63,9715,9.032533333333333
projective,148,11,C,block1,think,think,sophia,0.25,10039,9.032533333333333
projective,148,12,C,block1,demonstrate,demonstrate,mia,0.32,11080,9.032533333333333
projective,148,13,MC,block1,MC,MC,pizza,0.12,9974,9.032533333333333
projective,148,14,C,block1,suggest,suggest,julian,0.33,16314,9.032533333333333
projective,148,15,MC,block1,MC,MC,muffins,0.13,6700,9.032533333333333
projective,148,16,MC,block1,MC,MC,kids,0.17,8179,9.032533333333333
projective,148,17,MC,block1,MC,MC,garage,0.23,6606,9.032533333333333
projective,148,18,C,block1,admit,admit,frank,0.54,10720,9.032533333333333
projective,148,19,C,block1,confirm,confirm,olivia,0.33,15917,9.032533333333333
projective,148,20,C,block1,say,say,danny,0.15,9151,9.032533333333333
projective,148,21,C,block1,see,see,jackson,0.19,7746,9.032533333333333
projective,148,22,C,block1,reveal,reveal,tony,0.19,7777,9.032533333333333
